temperature_c,humidity_pct,smoke_ppm,air_quality_ppm,mq2_volts,mq135_volts,flame_analog_volts,flame_detected,timestamp_s,episode_id,regime,regime_label,temp_rate_c_per_min,smoke_rate_ppm_per_min,heat_index_c,label,label_int
22.9,45.2,601.848,124.201,2.2282,2.2226,0.1499,0,69128.61,27,flaming,SAFE,6.0,456.42,22.426,SAFE,0
23.0,45.6,601.669,122.282,2.2185,2.2169,0.1499,0,69130.61,27,flaming,SAFE,3.0,-5.37,22.546,SAFE,0
23.0,45.6,620.389,124.286,2.2387,2.2234,0.1499,0,69132.61,27,flaming,SAFE,0.0,561.6,22.546,SAFE,0
23.5,45.3,634.322,134.216,2.2427,2.2443,0.1499,0,69134.61,27,flaming,SAFE,15.0,417.99,23.088,SAFE,0
23.5,46.7,634.341,129.466,2.2516,2.2427,0.1555,0,69136.61,27,flaming,SAFE,0.0,0.57,23.125,SAFE,0
23.9,46.3,649.976,125.503,2.2564,2.225,0.1547,0,69138.61,27,flaming,SAFE,12.0,469.05,23.554,SAFE,0
24.4,45.4,622.355,127.381,2.2395,2.2274,0.1579,0,69140.61,27,flaming,SAFE,15.0,-828.63,24.081,SAFE,0
24.8,45.5,627.457,130.294,2.2403,2.2379,0.1708,0,69142.61,27,flaming,SAFE,12.0,153.06,24.524,SAFE,0
24.5,44.2,671.612,136.536,2.2782,2.2596,0.1797,0,69144.61,27,flaming,SAFE,-9.0,1324.65,24.16,SAFE,0
25.1,45.8,665.597,138.235,2.2661,2.2725,0.1837,0,69146.61,27,flaming,SAFE,18.0,-180.45,24.861,SAFE,0
25.7,44.6,666.077,140.051,2.2709,2.2758,0.1982,0,69148.61,27,flaming,SAFE,18.0,14.4,25.49,SAFE,0
25.8,44.1,672.764,153.214,2.2741,2.3007,0.2136,0,69150.61,27,flaming,SAFE,3.0,200.61,25.587,SAFE,0
26.3,44.0,701.016,149.681,2.2878,2.2975,0.2224,0,69152.61,27,flaming,SAFE,15.0,847.56,26.134,SAFE,0
26.1,44.8,683.007,151.444,2.2693,2.3007,0.2192,0,69154.61,27,flaming,SAFE,-6.0,-540.27,25.935,SAFE,0
26.8,44.4,695.674,146.976,2.2854,2.2846,0.2369,0,69156.61,27,flaming,SAFE,21.0,380.01,26.934,SAFE,0
26.8,44.2,708.131,140.645,2.3032,2.2766,0.2385,0,69158.61,27,flaming,SAFE,0.0,373.71,26.924,SAFE,0
27.5,44.6,768.099,142.124,2.3354,2.2749,0.2442,0,69160.61,27,flaming,SAFE,21.0,1799.04,27.532,SAFE,0
27.7,44.8,757.924,146.398,2.3249,2.2895,0.2667,0,69162.61,27,flaming,SAFE,6.0,-305.25,27.728,SAFE,0
28.1,44.1,817.683,151.338,2.3628,2.2991,0.2812,0,69164.61,27,flaming,SAFE,12.0,1792.77,28.057,SAFE,0
28.7,44.3,826.785,152.078,2.3668,2.2911,0.2796,0,69166.61,27,flaming,SAFE,18.0,273.06,28.69,SAFE,0
28.8,45.0,800.563,152.69,2.3523,2.3015,0.299,0,69168.61,27,flaming,SAFE,3.0,-786.66,28.868,SAFE,0
29.3,42.6,801.677,159.602,2.3499,2.3217,0.3111,0,69170.61,27,flaming,SAFE,15.0,33.42,29.179,SAFE,0
29.5,43.0,806.929,157.567,2.3571,2.3128,0.3127,0,69172.61,27,flaming,SAFE,6.0,157.56,29.452,SAFE,0
30.1,42.6,830.466,163.778,2.37,2.3305,0.3377,0,69174.61,27,flaming,SAFE,18.0,706.11,30.126,SAFE,0
30.6,43.4,836.311,162.414,2.3781,2.3225,0.3667,0,69176.61,27,flaming,SAFE,15.0,175.35,30.883,SAFE,0
31.3,42.3,873.746,168.212,2.3837,2.3378,0.3771,0,69178.61,27,flaming,SAFE,21.0,1123.05,31.676,SAFE,0
31.4,43.1,888.346,173.386,2.3942,2.3507,0.386,0,69180.61,27,flaming,SAFE,3.0,438.0,31.956,SAFE,0
32.1,42.1,914.395,175.294,2.4007,2.3539,0.3981,0,69182.61,27,flaming,WARNING,21.0,781.47,32.816,WARNING,1
32.5,41.7,958.499,177.549,2.4313,2.3612,0.4078,0,69184.61,27,flaming,WARNING,12.0,1323.12,33.355,WARNING,1
33.1,41.9,957.061,178.006,2.4264,2.3604,0.4134,0,69186.61,27,flaming,WARNING,18.0,-43.14,34.369,WARNING,1
33.5,41.9,990.679,174.833,2.4353,2.3539,0.4545,0,69188.61,27,flaming,WARNING,12.0,1008.54,35.048,WARNING,1
34.3,41.5,967.463,180.539,2.4305,2.3588,0.4714,0,69190.61,27,flaming,WARNING,24.0,-696.48,36.363,WARNING,1
34.2,41.1,957.967,179.583,2.4264,2.3571,0.4747,0,69192.61,27,flaming,WARNING,-3.0,-284.88,36.071,WARNING,1
35.3,41.4,1035.353,180.737,2.4514,2.3596,0.5093,0,69194.61,27,flaming,WARNING,33.0,2321.58,38.229,WARNING,1
35.7,42.0,1067.028,185.285,2.4635,2.3716,0.5141,0,69196.61,27,flaming,WARNING,12.0,950.25,39.238,WARNING,1
36.3,40.7,1052.865,191.744,2.4563,2.3765,0.5375,0,69198.61,27,flaming,WARNING,18.0,-424.89,40.008,WARNING,1
37.3,40.4,1077.332,192.247,2.478,2.3829,0.556,0,69200.61,27,flaming,WARNING,30.0,734.01,42.029,WARNING,1
37.8,40.5,1125.262,202.173,2.4909,2.395,0.5826,0,69202.61,27,flaming,WARNING,15.0,1437.9,43.194,WARNING,1
38.3,40.1,1113.869,205.033,2.4861,2.4023,0.5931,0,69204.61,27,flaming,WARNING,15.0,-341.79,44.161,WARNING,1
39.2,40.7,1138.852,210.709,2.4909,2.4127,0.6253,0,69206.61,27,flaming,WARNING,27.0,749.49,46.635,WARNING,1
39.7,40.2,1068.015,218.974,2.4692,2.4273,0.6423,0,69208.61,27,flaming,WARNING,15.0,-2125.11,47.615,WARNING,1
40.7,40.1,1096.589,228.252,2.4732,2.4377,0.66,0,69210.61,27,flaming,WARNING,30.0,857.22,50.156,WARNING,1
41.6,39.0,1097.355,225.922,2.4804,2.4337,0.6922,0,69212.61,27,flaming,WARNING,27.0,22.98,51.86,WARNING,1
42.1,40.1,1110.126,234.413,2.4788,2.4514,0.7229,0,69214.61,27,flaming,WARNING,15.0,383.13,54.029,WARNING,1
43.2,38.8,1129.288,249.087,2.4917,2.4603,0.7398,0,69216.61,27,flaming,WARNING,33.0,574.86,56.221,WARNING,1
43.8,39.0,1136.598,261.444,2.4893,2.478,0.7632,0,69218.61,27,flaming,WARNING,18.0,219.3,58.166,WARNING,1
44.8,38.7,1171.514,277.606,2.4998,2.4974,0.7962,0,69220.61,27,flaming,WARNING,30.0,1047.48,60.975,WARNING,1
45.6,39.3,1271.206,279.71,2.5264,2.4901,0.8252,0,69222.61,27,flaming,WARNING,24.0,2990.76,64.117,WARNING,1
46.6,36.9,1312.105,295.842,2.5393,2.507,0.859,0,69224.61,27,flaming,WARNING,30.0,1226.97,64.922,WARNING,1
47.8,39.3,1413.443,309.305,2.5675,2.5272,0.8848,0,69226.61,27,flaming,WARNING,36.0,3040.14,71.688,WARNING,1
48.9,37.1,1456.141,325.043,2.5723,2.5449,0.9203,0,69228.61,27,flaming,WARNING,33.0,1280.94,72.902,WARNING,1
49.5,37.5,1553.638,332.165,2.5941,2.5417,0.9485,0,69230.61,27,flaming,WARNING,18.0,2924.91,75.572,WARNING,1
50.9,36.0,1561.323,346.766,2.5957,2.5618,0.9759,0,69232.61,27,flaming,WARNING,42.0,230.55,78.621,WARNING,1
51.6,36.9,1577.036,372.871,2.5957,2.5804,1.0041,0,69234.61,27,flaming,WARNING,21.0,471.39,82.593,WARNING,1
52.9,36.2,1634.624,419.002,2.6174,2.6086,1.0557,0,69236.61,27,flaming,WARNING,39.0,1727.64,86.546,WARNING,1
54.0,36.0,1790.899,450.72,2.6416,2.6279,1.0936,0,69238.61,27,flaming,WARNING,33.0,4688.25,90.604,WARNING,1
55.2,34.9,1791.418,473.34,2.6473,2.6352,1.1347,0,69240.61,27,flaming,WARNING,36.0,15.57,93.462,WARNING,1
56.6,35.2,1989.798,520.117,2.6698,2.6618,1.1637,1,69242.61,27,flaming,FIRE,42.0,5951.4,99.911,FIRE,2
57.8,34.8,2120.589,541.023,2.6924,2.6674,1.2023,1,69244.61,27,flaming,FIRE,36.0,3923.73,104.248,FIRE,2
59.1,34.9,2428.171,545.41,2.7262,2.6763,1.2402,1,69246.61,27,flaming,FIRE,39.0,9227.46,110.282,FIRE,2
60.6,34.2,2521.837,554.368,2.7407,2.669,1.2862,1,69248.61,27,flaming,FIRE,45.0,2809.98,115.422,FIRE,2
61.9,32.5,2788.656,587.175,2.7673,2.6795,1.341,1,69250.61,27,flaming,FIRE,39.0,8004.57,116.862,FIRE,2
63.6,32.6,3048.717,603.485,2.7786,2.69,1.3837,1,69252.61,27,flaming,FIRE,51.0,7801.83,125.032,FIRE,2
64.9,31.5,3308.902,668.68,2.7963,2.7166,1.4207,1,69254.61,27,flaming,FIRE,39.0,7805.55,127.803,FIRE,2
66.6,32.5,3494.683,733.974,2.8068,2.7311,1.4884,1,69256.61,27,flaming,FIRE,51.0,5573.43,139.412,FIRE,2
68.1,29.9,3775.593,839.243,2.831,2.7593,1.5199,1,69258.61,27,flaming,FIRE,45.0,8427.3,137.595,FIRE,2
69.7,29.7,4164.747,928.512,2.8576,2.7778,1.5803,1,69260.61,27,flaming,FIRE,48.0,11674.62,144.602,FIRE,2
71.2,29.6,4010.53,946.009,2.8318,2.7826,1.6327,1,69262.61,27,flaming,FIRE,45.0,-4626.51,151.668,FIRE,2
73.3,29.5,4834.186,1104.45,2.8826,2.8165,1.681,1,69264.61,27,flaming,FIRE,63.0,24709.68,162.028,FIRE,2
74.8,29.1,5341.164,1212.641,2.9011,2.831,1.7382,1,69266.61,27,flaming,FIRE,45.0,15209.34,168.063,FIRE,2
77.1,27.5,5877.171,1303.177,2.9196,2.8431,1.7987,1,69268.61,27,flaming,FIRE,69.0,16080.21,172.127,FIRE,2
79.0,27.3,7427.07,1469.146,2.9511,2.8503,1.8567,1,69270.61,27,flaming,FIRE,57.0,46496.97,181.059,FIRE,2
80.8,26.3,7789.326,1715.093,2.9535,2.881,1.9268,1,69272.61,27,flaming,FIRE,54.0,10867.68,184.832,FIRE,2
82.9,25.7,10000.0,2077.402,2.9946,2.9059,1.9856,1,69274.61,27,flaming,FIRE,63.0,66320.22,192.262,FIRE,2
84.8,25.6,10000.0,2602.528,3.0212,2.9374,2.0477,1,69276.61,27,flaming,FIRE,57.0,0.0,201.851,FIRE,2
86.9,24.4,10000.0,3391.853,3.047,2.972,2.1259,1,69278.61,27,flaming,FIRE,63.0,0.0,204.724,FIRE,2
89.5,24.5,10000.0,4424.088,3.0695,2.9986,2.1903,1,69280.61,27,flaming,FIRE,78.0,0.0,219.689,FIRE,2
19.3,46.5,574.25,116.602,2.2064,2.2016,0.1499,0,69282.61,28,smoldering,WARNING,0.0,0.0,18.5,WARNING,1
19.3,45.4,559.018,119.083,2.1839,2.2048,0.1499,0,69284.61,28,smoldering,WARNING,0.0,-456.96,18.471,WARNING,1
19.1,46.3,548.527,116.683,2.1774,2.1968,0.1499,0,69286.61,28,smoldering,WARNING,-6.0,-314.73,18.274,WARNING,1
19.3,46.3,546.777,117.716,2.175,2.2032,0.1499,0,69288.61,28,smoldering,WARNING,6.0,-52.5,18.495,WARNING,1
19.5,47.4,557.847,115.559,2.1815,2.1976,0.1499,0,69290.61,28,smoldering,WARNING,6.0,332.1,18.743,WARNING,1
19.3,45.6,558.325,117.911,2.1823,2.2056,0.1499,0,69292.61,28,smoldering,WARNING,-6.0,14.34,18.476,WARNING,1
19.1,46.9,555.628,117.637,2.1855,2.2064,0.1499,0,69294.61,28,smoldering,WARNING,-6.0,-80.91,18.29,WARNING,1
19.3,45.7,559.952,122.435,2.1919,2.2226,0.1499,0,69296.61,28,smoldering,WARNING,6.0,129.72,18.479,WARNING,1
19.5,46.5,555.82,125.365,2.1718,2.2266,0.1499,0,69298.61,28,smoldering,WARNING,6.0,-123.96,18.72,WARNING,1
19.4,46.9,558.522,127.21,2.1807,2.2355,0.1499,0,69300.61,28,smoldering,WARNING,-3.0,81.06,18.62,WARNING,1
19.3,47.0,550.786,127.027,2.1734,2.2242,0.1499,0,69302.61,28,smoldering,WARNING,-3.0,-232.08,18.513,WARNING,1
19.5,47.3,557.881,126.993,2.1855,2.2322,0.1499,0,69304.61,28,smoldering,WARNING,6.0,212.85,18.741,WARNING,1
19.3,46.9,555.485,134.737,2.1823,2.2564,0.1499,0,69306.61,28,smoldering,WARNING,-6.0,-71.88,18.51,WARNING,1
19.3,46.7,546.284,137.445,2.175,2.2685,0.1499,0,69308.61,28,smoldering,WARNING,0.0,-276.03,18.505,WARNING,1
19.7,45.8,555.511,138.58,2.1895,2.2693,0.1499,0,69310.61,28,smoldering,WARNING,12.0,276.81,18.921,WARNING,1
19.4,46.9,569.744,137.957,2.1895,2.2629,0.1499,0,69312.61,28,smoldering,WARNING,-9.0,426.99,18.62,WARNING,1
19.8,46.0,577.44,138.107,2.204,2.2661,0.1499,0,69314.61,28,smoldering,WARNING,12.0,230.88,19.037,WARNING,1
19.9,45.8,575.85,139.16,2.204,2.2677,0.1499,0,69316.61,28,smoldering,WARNING,3.0,-47.7,19.141,WARNING,1
19.6,45.4,575.662,141.646,2.1984,2.2822,0.1499,0,69318.61,28,smoldering,WARNING,-9.0,-5.64,18.801,WARNING,1
19.9,46.7,586.037,140.781,2.2097,2.2725,0.1499,0,69320.61,28,smoldering,WARNING,9.0,311.25,19.165,WARNING,1
20.0,45.3,598.548,144.792,2.2185,2.2838,0.1499,0,69322.61,28,smoldering,WARNING,3.0,375.33,19.238,WARNING,1
20.0,45.3,581.511,151.354,2.2073,2.2983,0.1499,0,69324.61,28,smoldering,WARNING,0.0,-511.11,19.238,WARNING,1
20.0,47.8,607.583,150.479,2.2282,2.2983,0.1499,0,69326.61,28,smoldering,WARNING,0.0,782.16,19.304,WARNING,1
19.9,45.1,603.441,152.094,2.2258,2.2975,0.1499,0,69328.61,28,smoldering,WARNING,-3.0,-124.26,19.123,WARNING,1
19.8,47.2,622.279,143.294,2.2411,2.2766,0.1499,0,69330.61,28,smoldering,WARNING,-3.0,565.14,19.068,WARNING,1
20.1,45.8,635.992,141.303,2.2459,2.2685,0.1499,0,69332.61,28,smoldering,WARNING,9.0,411.39,19.361,WARNING,1
20.3,46.1,661.155,139.842,2.2701,2.2645,0.1499,0,69334.61,28,smoldering,WARNING,6.0,754.89,19.589,WARNING,1
20.3,46.2,646.163,140.168,2.258,2.2733,0.1499,0,69336.61,28,smoldering,WARNING,0.0,-449.76,19.592,WARNING,1
20.0,46.4,662.362,144.588,2.2709,2.283,0.1499,0,69338.61,28,smoldering,WARNING,-9.0,485.97,19.267,WARNING,1
20.1,45.2,708.495,141.428,2.3056,2.2741,0.1499,0,69340.61,28,smoldering,WARNING,3.0,1383.99,19.346,WARNING,1
20.7,45.7,740.834,141.892,2.3152,2.2693,0.1499,0,69342.61,28,smoldering,WARNING,18.0,970.17,20.019,WARNING,1
20.4,45.8,746.611,141.697,2.3209,2.2685,0.1499,0,69344.61,28,smoldering,WARNING,-9.0,173.31,19.691,WARNING,1
20.5,45.3,755.262,139.25,2.3289,2.2612,0.1499,0,69346.61,28,smoldering,WARNING,3.0,259.53,19.788,WARNING,1
20.6,45.3,738.255,135.219,2.3273,2.2516,0.1499,0,69348.61,28,smoldering,WARNING,3.0,-510.21,19.898,WARNING,1
20.4,45.9,697.278,139.754,2.2903,2.2733,0.1499,0,69350.61,28,smoldering,WARNING,-6.0,-1229.31,19.694,WARNING,1
21.0,46.6,712.782,138.319,2.3007,2.2588,0.1499,0,69352.61,28,smoldering,WARNING,18.0,465.12,20.372,WARNING,1
20.8,45.7,724.752,133.756,2.3128,2.2548,0.1499,0,69354.61,28,smoldering,WARNING,-6.0,359.1,20.129,WARNING,1
20.8,45.7,733.309,131.924,2.3136,2.2459,0.1499,0,69356.61,28,smoldering,WARNING,0.0,256.71,20.129,WARNING,1
21.1,46.2,761.188,130.358,2.333,2.2508,0.1499,0,69358.61,28,smoldering,WARNING,9.0,836.37,20.472,WARNING,1
21.0,45.0,770.342,132.631,2.3354,2.2564,0.1499,0,69360.61,28,smoldering,WARNING,-3.0,274.62,20.331,WARNING,1
21.3,44.9,783.542,136.796,2.3467,2.258,0.1499,0,69362.61,28,smoldering,WARNING,9.0,396.0,20.658,WARNING,1
21.1,45.4,831.063,141.198,2.3676,2.279,0.1499,0,69364.61,28,smoldering,WARNING,-6.0,1425.63,20.451,WARNING,1
20.7,45.8,813.227,141.909,2.3596,2.2701,0.1499,0,69366.61,28,smoldering,WARNING,-12.0,-535.08,20.021,WARNING,1
21.2,44.8,804.367,141.556,2.3515,2.2701,0.1499,0,69368.61,28,smoldering,WARNING,15.0,-265.8,20.545,WARNING,1
21.6,45.4,791.265,143.677,2.3442,2.2846,0.1499,0,69370.61,28,smoldering,WARNING,12.0,-393.06,21.001,WARNING,1
21.5,44.8,789.314,145.594,2.3523,2.2838,0.1499,0,69372.61,28,smoldering,WARNING,-3.0,-58.53,20.875,WARNING,1
21.5,47.2,801.898,142.456,2.3539,2.279,0.1499,0,69374.61,28,smoldering,WARNING,0.0,377.52,20.938,WARNING,1
21.8,45.1,828.31,139.677,2.3636,2.2749,0.1499,0,69376.61,28,smoldering,WARNING,9.0,792.36,21.213,WARNING,1
21.6,45.3,887.806,141.285,2.3902,2.2782,0.1499,0,69378.61,28,smoldering,WARNING,-6.0,1784.88,20.998,WARNING,1
21.2,46.5,910.469,145.71,2.4087,2.2854,0.1499,0,69380.61,28,smoldering,WARNING,-12.0,679.89,20.59,WARNING,1
22.0,45.2,891.947,143.423,2.4007,2.2822,0.1499,0,69382.61,28,smoldering,WARNING,24.0,-555.66,21.436,WARNING,1
21.7,45.1,876.169,138.413,2.3886,2.2709,0.1499,0,69384.61,28,smoldering,WARNING,-9.0,-473.34,21.103,WARNING,1
21.8,44.7,922.909,140.138,2.4071,2.2677,0.1499,0,69386.61,28,smoldering,WARNING,3.0,1402.2,21.203,WARNING,1
21.9,44.6,897.8,139.409,2.3974,2.2758,0.1499,0,69388.61,28,smoldering,WARNING,3.0,-753.27,21.31,WARNING,1
22.0,46.0,925.39,137.011,2.4144,2.2669,0.1499,0,69390.61,28,smoldering,WARNING,3.0,827.7,21.457,WARNING,1
21.8,45.6,942.308,136.538,2.4144,2.2604,0.1499,0,69392.61,28,smoldering,WARNING,-6.0,507.54,21.226,WARNING,1
21.6,44.2,950.245,143.988,2.4192,2.2814,0.1499,0,69394.61,28,smoldering,WARNING,-6.0,238.11,20.97,WARNING,1
22.3,45.2,933.217,149.416,2.4176,2.2886,0.1499,0,69396.61,28,smoldering,WARNING,21.0,-510.84,21.766,WARNING,1
22.4,44.1,936.358,154.84,2.4144,2.3056,0.1499,0,69398.61,28,smoldering,WARNING,3.0,94.23,21.847,WARNING,1
22.4,44.6,937.734,150.368,2.42,2.2886,0.1499,0,69400.61,28,smoldering,WARNING,0.0,41.28,21.86,WARNING,1
22.4,46.4,956.803,150.751,2.424,2.3032,0.1499,0,69402.61,28,smoldering,WARNING,0.0,572.07,21.907,WARNING,1
22.5,46.3,992.347,152.161,2.4345,2.2951,0.1499,0,69404.61,28,smoldering,WARNING,3.0,1066.32,22.015,WARNING,1
22.5,44.5,976.195,152.813,2.4248,2.2983,0.1499,0,69406.61,28,smoldering,WARNING,0.0,-484.56,21.967,WARNING,1
22.8,45.0,996.048,153.494,2.4401,2.2991,0.1499,0,69408.61,28,smoldering,WARNING,9.0,595.59,22.311,WARNING,1
22.7,45.2,985.2,153.367,2.4434,2.2991,0.1499,0,69410.61,28,smoldering,WARNING,-3.0,-325.44,22.206,WARNING,1
22.8,45.1,1036.88,156.593,2.4538,2.3112,0.1499,0,69412.61,28,smoldering,WARNING,3.0,1550.4,22.313,WARNING,1
22.9,45.1,1008.416,154.156,2.4522,2.3056,0.1499,0,69414.61,28,smoldering,WARNING,3.0,-853.92,22.423,WARNING,1
23.0,44.0,996.993,156.842,2.4377,2.3032,0.1499,0,69416.61,28,smoldering,WARNING,3.0,-342.69,22.504,WARNING,1
23.0,44.2,1007.208,167.463,2.4522,2.3362,0.1499,0,69418.61,28,smoldering,WARNING,0.0,306.45,22.51,WARNING,1
23.1,43.6,1052.04,171.705,2.4547,2.3475,0.1499,0,69420.61,28,smoldering,WARNING,3.0,1344.96,22.604,WARNING,1
23.0,44.2,1088.367,165.633,2.4724,2.3322,0.1499,0,69422.61,28,smoldering,WARNING,-3.0,1089.81,22.51,WARNING,1
23.3,43.8,1089.693,166.999,2.478,2.3338,0.1499,0,69424.61,28,smoldering,WARNING,9.0,39.78,22.829,WARNING,1
23.5,45.1,1082.868,164.969,2.4732,2.3265,0.1499,0,69426.61,28,smoldering,WARNING,6.0,-204.75,23.083,WARNING,1
23.4,44.0,1084.283,173.345,2.474,2.3434,0.1499,0,69428.61,28,smoldering,WARNING,-3.0,42.45,22.944,WARNING,1
23.6,44.2,1044.082,173.261,2.4651,2.3491,0.1499,0,69430.61,28,smoldering,WARNING,6.0,-1206.03,23.17,WARNING,1
23.7,44.8,1078.313,172.84,2.4684,2.3378,0.1499,0,69432.61,28,smoldering,WARNING,3.0,1026.93,23.295,WARNING,1
23.6,44.1,1159.06,174.316,2.4941,2.3451,0.1499,0,69434.61,28,smoldering,WARNING,-3.0,2422.41,23.167,WARNING,1
23.9,45.2,1096.059,175.012,2.4756,2.3459,0.1499,0,69436.61,28,smoldering,WARNING,9.0,-1890.03,23.526,WARNING,1
23.9,44.1,1093.771,173.21,2.4684,2.3475,0.1499,0,69438.61,28,smoldering,WARNING,0.0,-68.64,23.497,WARNING,1
23.9,46.5,1137.186,175.817,2.4949,2.3483,0.1499,0,69440.61,28,smoldering,WARNING,0.0,1302.45,23.56,WARNING,1
24.4,43.8,1130.111,184.451,2.4861,2.3733,0.1499,0,69442.61,28,smoldering,WARNING,15.0,-212.25,24.039,WARNING,1
24.1,44.2,1116.516,179.007,2.4837,2.3483,0.1499,0,69444.61,28,smoldering,WARNING,-9.0,-407.85,23.72,WARNING,1
24.5,44.1,1137.852,179.644,2.4933,2.3636,0.1499,0,69446.61,28,smoldering,WARNING,12.0,640.08,24.157,WARNING,1
24.1,45.7,1152.883,183.892,2.4861,2.3612,0.1499,0,69448.61,28,smoldering,WARNING,-12.0,450.93,23.759,WARNING,1
24.5,44.2,1093.976,182.603,2.478,2.3604,0.1499,0,69450.61,28,smoldering,WARNING,12.0,-1767.21,24.16,WARNING,1
24.6,43.7,1089.517,179.019,2.4732,2.3588,0.1499,0,69452.61,28,smoldering,WARNING,3.0,-133.77,24.257,WARNING,1
24.8,43.9,1077.452,182.107,2.4708,2.3563,0.1499,0,69454.61,28,smoldering,WARNING,6.0,-361.95,24.482,WARNING,1
24.4,43.5,1062.673,172.429,2.4659,2.3418,0.1499,0,69456.61,28,smoldering,WARNING,-12.0,-443.37,24.031,WARNING,1
24.8,44.2,1080.297,176.357,2.4684,2.3523,0.1499,0,69458.61,28,smoldering,WARNING,12.0,528.72,24.49,WARNING,1
24.9,43.5,1094.621,180.501,2.4724,2.3491,0.1499,0,69460.61,28,smoldering,WARNING,3.0,429.72,24.581,WARNING,1
24.7,43.3,1101.63,182.698,2.474,2.3652,0.1499,0,69462.61,28,smoldering,WARNING,-6.0,210.27,24.356,WARNING,1
25.4,42.8,1123.074,182.729,2.4861,2.3652,0.1499,0,69464.61,28,smoldering,WARNING,21.0,643.32,25.113,WARNING,1
25.1,43.5,1130.002,179.302,2.4917,2.3563,0.1499,0,69466.61,28,smoldering,WARNING,-9.0,207.84,24.801,WARNING,1
25.1,43.4,1160.229,175.443,2.4998,2.3483,0.1499,0,69468.61,28,smoldering,WARNING,0.0,906.81,24.799,WARNING,1
25.2,43.0,1072.503,175.026,2.4684,2.3475,0.1499,0,69470.61,28,smoldering,WARNING,3.0,-2631.78,24.898,WARNING,1
25.5,44.1,1089.09,176.988,2.474,2.3539,0.1499,0,69472.61,28,smoldering,WARNING,9.0,497.61,25.257,WARNING,1
25.7,43.4,1145.963,175.016,2.4958,2.3442,0.1499,0,69474.61,28,smoldering,WARNING,6.0,1706.19,25.459,WARNING,1
25.4,43.7,1126.45,180.727,2.4941,2.3604,0.1499,0,69476.61,28,smoldering,WARNING,-9.0,-585.39,25.137,WARNING,1
25.9,43.6,1145.606,178.926,2.4917,2.3555,0.1499,0,69478.61,28,smoldering,WARNING,15.0,574.68,25.684,WARNING,1
25.5,44.0,1107.24,181.126,2.4812,2.3652,0.1499,0,69480.61,28,smoldering,WARNING,-12.0,-1150.98,25.254,WARNING,1
25.8,43.2,1029.981,189.362,2.4579,2.3716,0.1499,0,69482.61,28,smoldering,WARNING,9.0,-2317.77,25.564,WARNING,1
26.0,44.1,1023.566,202.261,2.4538,2.3942,0.1499,0,69484.61,28,smoldering,WARNING,6.0,-192.45,25.807,WARNING,1
26.0,43.1,1017.26,199.332,2.4418,2.395,0.1499,0,69486.61,28,smoldering,WARNING,0.0,-189.18,25.781,WARNING,1
26.1,43.8,1054.652,189.254,2.4659,2.3741,0.1499,0,69488.61,28,smoldering,WARNING,3.0,1121.76,25.909,WARNING,1
26.3,42.4,1023.334,192.486,2.4538,2.3862,0.1499,0,69490.61,28,smoldering,WARNING,6.0,-939.54,26.093,WARNING,1
26.2,44.4,1070.395,193.797,2.4732,2.387,0.1499,0,69492.61,28,smoldering,WARNING,-3.0,1411.83,26.035,WARNING,1
26.1,41.7,1097.706,199.73,2.4732,2.395,0.1499,0,69494.61,28,smoldering,WARNING,-3.0,819.33,25.854,WARNING,1
26.6,41.8,1137.941,193.964,2.4933,2.3813,0.1499,0,69496.61,28,smoldering,WARNING,15.0,1207.05,26.407,WARNING,1
26.4,42.5,1120.762,193.35,2.4804,2.3821,0.1499,0,69498.61,28,smoldering,WARNING,-6.0,-515.37,26.205,WARNING,1
26.5,42.6,1214.013,201.978,2.5151,2.3999,0.1499,0,69500.61,28,smoldering,WARNING,3.0,2797.53,26.318,WARNING,1
26.9,43.3,1280.023,203.08,2.5377,2.3982,0.1499,0,69502.61,28,smoldering,WARNING,12.0,1980.3,26.956,WARNING,1
26.6,42.6,1268.535,195.394,2.5256,2.3926,0.1499,0,69504.61,28,smoldering,WARNING,-9.0,-344.64,26.428,WARNING,1
26.8,41.3,1342.671,198.879,2.5489,2.3926,0.1499,0,69506.61,28,smoldering,WARNING,6.0,2224.08,26.781,WARNING,1
27.2,42.4,1317.337,193.22,2.5401,2.3805,0.1507,0,69508.61,28,smoldering,WARNING,12.0,-760.02,27.143,WARNING,1
26.8,43.0,1366.387,193.578,2.5594,2.3813,0.1499,0,69510.61,28,smoldering,WARNING,-12.0,1471.5,26.864,WARNING,1
27.4,42.7,1358.091,192.958,2.5514,2.3821,0.1515,0,69512.61,28,smoldering,WARNING,18.0,-248.88,27.325,WARNING,1
27.4,41.9,1351.431,190.421,2.5514,2.3749,0.1555,0,69514.61,28,smoldering,WARNING,0.0,-199.8,27.277,WARNING,1
27.1,41.6,1411.898,191.299,2.5618,2.3862,0.1499,0,69516.61,28,smoldering,WARNING,-9.0,1814.01,27.021,WARNING,1
27.5,42.6,1390.271,196.095,2.5602,2.3837,0.1539,0,69518.61,28,smoldering,WARNING,12.0,-648.81,27.403,WARNING,1
27.5,43.2,1475.218,190.965,2.5844,2.3837,0.1563,0,69520.61,28,smoldering,WARNING,0.0,2548.41,27.441,WARNING,1
27.8,42.6,1553.467,191.819,2.5941,2.3789,0.1652,0,69522.61,28,smoldering,WARNING,9.0,2347.47,27.665,WARNING,1
